Id,FromAddress,ToAddress,Speed, Type,PermitDirection
1001,10000,10030,1000,Horizontal,Forward
1002,10030,10001,1000,Horizontal,Forward
1003,10001,10002,1000,Horizontal,Forward
1004,10002,10003,1000,Horizontal,Forward
1005,10003,10004,1000,Horizontal,Forward
1006,10004,10005,1000,Horizontal,Forward
1007,10005,10006,1000,Horizontal,Forward
1008,10006,10007,1000,Horizontal,Forward
1009,10007,10008,1000,Horizontal,Forward
1010,10008,10009,1000,Horizontal,Forward
1011,10009,10010,1000,Horizontal,Forward
1012,10010,10011,1000,Horizontal,Forward
1013,10011,10012,1000,Horizontal,Forward
1014,10012,10013,1000,Horizontal,Forward
1015,10013,10014,1000,Horizontal,Forward
1016,10014,10031,1000,Horizontal,Forward
1017,10031,10032,1000,Horizontal,Forward
1018,10032,10015,1000,Horizontal,Forward
1019,10015,10016,1000,Horizontal,Forward
1020,10016,10017,1000,Horizontal,Forward
1021,10017,10018,1000,Horizontal,Forward
1022,10018,10019,1000,Horizontal,Forward
1023,10019,10020,1000,Horizontal,Forward
1024,10020,10021,1000,Horizontal,Forward
1025,10021,10022,1000,Horizontal,Forward
1026,10022,10023,1000,Horizontal,Forward
1027,10023,10024,1000,Horizontal,Forward
1028,10024,10025,1000,Horizontal,Forward
1029,10025,10026,1000,Horizontal,Forward
1030,10026,10027,1000,Horizontal,Forward
1031,10027,10028,1000,Horizontal,Forward
1032,10028,10029,1000,Horizontal,Forward
1033,10029,10000,1000,Horizontal,Forward
